AIRPORT;AIRPORT_COUNTRY_CODE_ISO;LATITUDE;LONGITUDE
BRW;US;71.28555556;-156.7661111
BRX;DO;18.25277778;-71.12
BRY;US;37.81444444;-85.49972222
BSA;SO;11.28333333;49.15
BSB;BR;-15.86055556;-47.91527778
BSD;CN;25.08333333;99.08333333
BSG;GQ;1.90666667;9.80222222
BSK;DZ;34.79333333;5.73805556
BSL;FR;47.59;7.53
BSO;PH;20.45305556;121.9777778
BSQ;US;31.37055556;-109.8825
BSR;IQ;30.54916667;47.66222222
BSS;BR;-7.51666667;-46.05
BSU;CD;1.22166667;19.78888889
BSW;US;60.42361111;-146.1444444
BSZ;US;58.23361111;-157.3502778
A2K;US;58.23305556;-157.3663889
BTA;CM;4.54083333;13.7275
BTC;LK;7.70333333;81.67861111
BTE;SL;7.53333333;-12.53333333
BTH;ID;1.13055556;104.1341667
BTI;US;70.13472222;-143.5783333
BTJ;ID;5.52;95.41944444
BTK;SU;56.37055556;101.6986111
BTL;US;42.30916667;-85.24777778
BTM;US;45.95111111;-112.4938889
BTP;US;40.77694444;-79.95
BTR;US;30.53166667;-91.15055556
BTS;;48.16666667;17.21666667
BTT;US;66.91527778;-151.5263889
BTU;MY;3.34166667;113.0447222
BTV;US;44.47277778;-73.15305556
BTY;US;36.86111111;-116.7852778
BTZ;TR;40.23444444;29.00972222
BUA;AU;-5.41666667;154.6833333
BUC;AU;-17.75;139.5333333
BUD;HU;47.43333333;19.23333333
BUE;AR;-34.68944444;-58.475
BUF;US;42.94111111;-78.73638889
BUG;AO;-12.60638889;13.40555556
BUH;RO;44.43305556;26.1
BUL;PG;-7.18972222;146.6477778
BUM;US;38.28972222;-94.34
BUN;CO;3.825;-76.99583333
BUO;SO;9.5225;45.55416667
BUQ;;-20.01638889;28.61861111
BUR;US;34.2;-118.3577778
BUS;SU;41.61083333;41.60055556
BUU;CI;6.26666667;-7.05
BUV;UY;-30.32555556;-57.56333333
BUX;CD;1.57166667;30.21277778
BUY;AU;-33.33333333;115.6333333
BUZ;IR;28.94916667;50.8325
BVA;FR;49.45583333;2.1125
BVB;BR;2.84638889;-60.69
BVD;US;53.8325;-166.3025
BVI;AU;-25.89833333;139.3433333
BVO;US;36.7625;-96.01083333
BVR;US;45.69361111;-85.56583333
BVX;US;35.72611111;-91.6475
BVY;US;42.58333333;-70.91555556
BWA;NP;27.50416667;83.42
BWD;US;31.79472222;-98.95666667
BWE;DE;52.31916667;10.55611111
BWG;US;36.96222222;-86.42222222
BWH;MY;5.46666667;100.3925
BWI;US;39.175;-76.67
BWJ;PG;-6.4;146.9
BWM;US;46.1875;-103.4208333
BWN;BN;4.925;114.9277778
BWS;US;48.98972222;-122.7305556
WNY;AU;-40.99583333;145.7283333
BWT;AU;-41;145.7333333
BWY;GB;52.125;1.43333333
BXC;US;42.48472222;-71.54444444
BXD;ID;-7.16388889;139.5772222
BXE;SN;14.84166667;-12.46777778
BXS;US;33.25972222;-116.3222222
BXU;PH;8.95138889;125.4838889
BYA;US;64.07638889;-141.1144444
YAC;BO;-21.95972222;-63.70416667
BYC;BO;-21.95583333;-63.65055556
RKH;US;34.98777778;-81.05722222
BYG;US;44.38138889;-106.7211111
BYH;US;35.96416667;-89.94583333
BYI;US;42.54138889;-113.7741667
BYK;CI;7.73944444;-5.06916667
MI5;US;45.16583333;-84.92416667
BYT;IE;51.66833333;-9.48388889
BYU;DE;49.98555556;11.64
BYW;US;48.57916667;-122.825
BZA;NI;13.95;-84.6
BZE;BZ;17.53611111;-88.31
BZG;PL;53.09666667;17.97861111
BZI;TR;39.61722222;27.92777778
BZN;US;45.78027778;-111.1594444
BZO;IT;46.46027778;11.32666667
BZR;FR;43.32416667;3.35444444
BZS;US;38.86333333;-77.01333333
BZT;US;28.98222222;-95.57972222
BZV;CG;-4.25194444;15.25472222
BZZ;GB;51.74916667;-1.58111111
C01;US;34.21388889;-119.0944444
C02;US;35.32472222;-118.9958333
CA1;CA;64.69;-110.62
CA2;CA;44.48527778;-79.55555556
CA3;CA;46.05166667;-71.25722222
CA4;CA;41.77833333;-82.67805556
CA5;CA;51.10305556;-114.3744444
CAB;AO;-5.58333333;12.2
CAC;BR;-25.00027778;-53.50083333
CAD;US;44.27583333;-85.41916667
CAE;US;33.93638889;-81.11583333
CAF;BR;-4.9;-66.91666667
CAG;IT;39.24722222;9.06111111
CAH;VN;9.17555556;105.1794444
CAI;EG;30.1375;31.40694444
CAJ;VE;6.25;-62.83333333
CAK;US;40.91388889;-81.44166667
CAL;GB;55.43638889;-5.68666667
CAM;BO;-20.01111111;-63.56111111
CAN;CN;23.18333333;113.2666667
CAP;HT;19.73277778;-72.195
CAR;US;46.87083333;-68.02083333
CAS;MA;33.55694444;-7.66055556
CAT;BS;24.31527778;-75.45222222
CAW;BR;-21.69916667;-41.3025
CAX;GB;54.93666667;-2.80944444
CAY;GF;4.82;-52.36333333
CAZ;AU;-31.535;145.7933333
CBA;US;57.73777778;-135.1255556
CBB;BO;-17.42833333;-66.17166667
CBE;US;39.61444444;-78.76611111
CBF;US;41.25888889;-95.75972222
CBG;GB;52.20555556;0.17638889
CBH;DZ;31.64777778;-2.25972222
CBK;US;39.40388889;-101.0466667
CBL;VE;8.12805556;-63.5375
CBM;US;33.64361111;-88.44388889
CBO;PH;7.2;124.1666667
CBQ;NG;4.96361111;8.34277778
CBR;AU;-35.30888889;149.195
CBV;GT;15.47166667;-90.40916667
CBY;AU;-19.47861111;140.9261111
CCC;CU;22.5;-78.5
CCF;FR;43.21583333;2.30694444
CCH;CL;-46.56416667;-71.68833333
CCI;BR;-27.18138889;-52.05055556
CCJ;IN;11.13694444;75.95111111
CCK;CC;-12.18861111;96.83055556
CCM;BR;-28.72388889;-49.42083333
CCN;AF;34.52666667;65.27166667
CCP;CL;-36.77361111;-73.06
CCR;US;37.98888889;-122.0555556
CCS;VE;10.60527778;-66.98805556
CCU;IN;22.6525;88.44916667
CCX;BR;-16.05;-57.65
CCY;US;43.0725;-92.61083333
CCZ;BS;25.4175;-77.88138889
CDB;US;55.19972222;-162.7197222
CDC;US;37.7025;-113.0961111
CDF;IT;46.575;12.11666667
CDG;FR;49.00972222;2.54861111
CDH;US;33.6175;-92.76333333
CDJ;BR;-8.23333333;-49.28333333
CDL;US;65.90805556;-161.9383333
CDN;US;34.26666667;-80.6
CDR;US;42.835;-103.0977778
CDV;US;60.49305556;-145.47
CDW;US;40.87555556;-74.28138889
CEA;US;37.64861111;-97.25027778
CEB;PH;10.3075;123.9794444
CEC;US;41.78;-124.2358333
CED;AU;-32.13166667;133.7058333
CEF;US;42.19777778;-72.53055556
CEG;GB;53.18;-2.97361111
CEI;TH;19.88638889;99.83055556
CEK;RU;55.30333333;61.50666667
CEL;BS;24.78333333;-76.3
CEM;US;65.57472222;-144.7819444
CEN;MX;27.3925;-109.8319444
CEO;AO;-11.425;15.10527778
CEP;BO;-16.23333333;-62.08333333
CEQ;FR;43.54722222;6.95472222
CER;FR;49.65111111;-1.46527778
CET;FR;47.08333333;-0.875
CEU;US;34.67444444;-82.89027778
CEV;US;39.69861111;-85.13166667
CEW;US;30.77972222;-86.5225
CEX;US;65.05277778;-146.045
CEY;US;36.66555556;-88.37111111
CEZ;US;37.30277778;-108.6272222
CFA;US;58.21666667;-157.5
CFB;BR;-22.92166667;-42.07416667
CFE;FR;45.78583333;3.1675
CFG;CU;22.15;-80.41416667
CFQ;CA;61.02888889;-138.4075
CFR;FR;49.17333333;-0.44805556
CFS;AU;-30.32166667;153.1208333
CFT;US;32.95722222;-109.205
CFU;GR;39.60138889;19.91027778
CFV;US;37.09388889;-95.57166667
CGA;US;55.47916667;-133.1461111
CGB;BR;-15.65;-56.11666667
CGC;PG;-5.45916667;148.4325
CGE;US;38.53944444;-76.02777778
CGF;US;41.56527778;-81.48666667
CGH;BR;-23.625;-46.66
CGI;US;37.22361111;-89.57166667
CGK;ID;-6.12583333;106.6577778
CGM;PH;9.25444444;124.7080556
CGN;DE;50.86583333;7.14194444
CGO;CN;34.75;113.6666667
CGP;BD;22.2575;91.82555556
CGQ;CN;43.90666667;125.1975
CGR;BR;-20.46333333;-54.6725
CGS;US;38.98055556;-76.92277778
CGU;VE;8.28861111;-62.76027778
CGX;US;41.85888889;-87.60833333
CGY;PH;8.41611111;124.6105556
CGZ;US;32.95472222;-111.7661111
CHA;US;35.03638889;-85.20361111
CHC;NZ;-43.48833333;172.5333333
CHD;US;33.26888889;-111.8111111
CHE;IE;51.95;-10.21666667
CHF;KR;35.1375;128.6977778
CHG;CN;41.6;120.4
CHI;US;41.87388889;-87.75555556
QCG;US;44.51916667;-114.22
CHL;US;44.52305556;-114.2166667
CHM;PE;-9.08333333;-78.6
CHO;US;38.14138889;-78.45305556
CHP;US;65.48555556;-144.6108333
CHQ;GR;35.5325;24.14833333
CHR;FR;46.81666667;1.7
CHS;US;32.89916667;-80.03888889
CHT;NZ;-43.81194444;-176.4655556
CHU;US;61.57194444;-159.245
CHW;CN;39.85;98.41666667
CHX;PA;9.42611111;-82.56277778
CHZ;US;42.57638889;-121.8769444
CIA;IT;41.79944444;12.59333333
CIB;US;33.405;-118.4158333
CIC;US;39.79583333;-121.8566667
CID;US;41.88444444;-91.70611111
CIG;US;40.49555556;-107.525
CIH;CN;36.18333333;113.1
CIJ;BO;-11.02638889;-68.75277778
CIK;US;66.64805556;-143.7291667
CIL;US;64.90805556;-163.7330556
CIN;US;42.04722222;-94.79055556
CIP;ZM;-13.55694444;32.58722222
CIR;US;37.06111111;-89.21805556
INR;US;46.24222222;-84.46611111
CIU;US;46.24194444;-84.46611111
CIV;US;55.24777778;-132.3236111
CIW;VC;12.69916667;-61.3425
CIX;PE;-6.78972222;-79.83222222
CIY;IT;36.99166667;14.60694444
CJA;PE;-7.13333333;-78.5
CJB;IN;11.02833333;77.04333333
CJC;CL;-22.48722222;-68.91666667
CJI;US;60.50277778;-147.9402778
CJL;PK;35.88611111;71.79444444
CJS;MX;31.63722222;-106.4286111
CJU;KR;33.50555556;126.495
CJW;US;39.38722222;-97.15722222
CKB;US;39.29555556;-80.22944444
CKD;US;61.88555556;-158.1372222
CKE;US;38.93472222;-122.6222222
CKG;CN;29.71944444;106.6438889
CKM;US;34.29972222;-90.51222222
CUN;MX;21.04222222;-86.87361111
CKS;BR;-6.11777778;-50.00361111
CKU;US;60.5425;-145.7266667
CKV;US;36.62083333;-87.41444444
CKX;US;64.06777778;-141.9491667
CKY;GN;9.57638889;-13.61083333
CLA;BD;23.4375;91.19222222
CLB;IE;53.84861111;-9.28027778
CLC;US;29.55694444;-95.1375
CLD;US;33.12861111;-117.2797222
CLE;US;41.41083333;-81.84944444
CLF;US;64.30166667;-149.1177778
CLG;US;36.16055556;-120.3594444
CLH;AU;-31.775;149.6083333
CLI;US;44.61305556;-88.73111111
CLJ;RO;46.78333333;23.68333333
CLK;US;35.53777778;-98.93166667
CLL;US;30.58944444;-96.36444444
CLM;US;48.11888889;-123.4936111
CLN;BR;-7.33333333;-47.45
CLO;CO;3.54611111;-76.385
CLP;US;58.84305556;-158.5430556
CLQ;MX;19.27694444;-103.5775
CLR;US;33.12972222;-115.5216667
CLS;US;46.67388889;-122.9811111
CLT;US;35.21916667;-80.93583333
CLU;US;39.26194444;-85.89638889
CLY;FR;42.52777778;8.79166667
CMA;AU;-28.03166667;145.6208333
CMB;LK;7.175;79.88472222
CMD;AU;-34.62833333;148.0433333
CME;MX;18.65;-91.8
CMF;FR;45.63888889;5.88166667
CMG;BR;-19.01111111;-57.67222222
CMH;US;39.99111111;-82.87833333
CMI;US;40.03972222;-88.27972222
CMJ;TW;23.21222222;119.4163889
CMM;GT;17.45833333;-90.05333333
CMN;MA;33.36666667;-7.58666667
CMR;FR;48.10722222;7.35944444
CMT;BR;-2.2425;-49.50694444
CMU;PG;-6.02722222;144.9744444
CMV;NZ;-36.79333333;175.5166667
CMW;CU;21.41861111;-77.84972222
CMX;US;47.16777778;-88.48638889
CNA;MX;31.00833333;-110.2536111
CNB;AU;-30.98083333;148.3783333
CNC;AU;-10.05;143.0666667
CND;RO;44.35;28.48333333
CNE;US;38.43055556;-105.1083333
CNF;BR;-19.63361111;-43.96888889
CNK;US;39.5425;-97.65166667
CNL;DK;57.50361111;10.22944444
CNM;US;32.33722222;-104.2627778
CNO;US;33.97083333;-117.6413889
CNQ;AR;-27.44972222;-58.76222222
CNR;CL;-26.32916667;-70.60416667
CNS;AU;-16.88333333;145.7516667
CNW;US;31.63666667;-97.07222222
CNX;TH;18.77194444;98.96833333
CNY;US;38.75944444;-109.7461111
CO3;US;36.68194444;-121.7622222
CO4;CO;4.24472222;-74.64972222
COA;US;38.03055556;-120.4144444
COC;AR;-31.29722222;-57.99638889
COD;US;44.51583333;-109.0275
COE;US;47.775;-116.8177778
COF;US;28.23916667;-80.60777778
COG;CO;5.07916667;-76.66333333
COH;IN;26.33111111;89.47194444
COJ;AU;-31.33722222;149.2719444
COK;IN;9.94444444;76.27194444
COL;GB;56.59861111;-6.61944444
COM;US;31.84111111;-99.40361111
CON;US;43.20333333;-71.50222222
COO;BJ;6.35416667;2.38555556
COR;AR;-31.31305556;-64.19944444
COS;US;38.80888889;-104.7091667
COT;US;28.45694444;-99.21861111
COU;US;38.81361111;-92.21916667
COY;AU;-21.8;117.7666667
CPA;LR;4.37666667;-7.69555556
CPB;CO;8.63138889;-77.35111111
CPC;AR;-40.07583333;-71.13805556
CPD;AU;-29.04444444;134.7527778
CPE;MX;19.835;-90.50944444
CPH;DK;55.60805556;12.63333333
CPN;PG;-10.18166667;148.3791667
CPO;CL;-27.29694444;-70.41388889
CPQ;BR;-23.0075;-47.13444444
CPR;US;42.90861111;-106.4625
CPS;US;38.57138889;-90.15722222
CPT;ZA;-33.96472222;18.60222222
CPV;BR;-7.26666667;-35.9
CPX;PR;18.31222222;-65.30416667
CQF;FR;50.96166667;1.95361111
CQL;US;39.38888889;-107.1594444
CQW;US;34.71083333;-79.96166667
HCW;US;34.71083333;-79.96166667
CRA;RO;44.31888889;23.88638889
CRB;AU;-29.52583333;148.5758333
CRC;CO;4.76666667;-75.93333333
CRD;AR;-45.78722222;-67.46277778
CRE;US;33.81166667;-78.72416667
CRG;US;30.33638889;-81.51444444
CRI;BS;22.75;-74.15
CRK;PH;15.18055556;120.5566667
CRL;BE;50.46166667;4.455
CRP;US;27.77;-97.50083333
CRQ;BR;-17.65;-39.25388889
CRR;AR;-29.86666667;-61.95
CRS;US;32.0275;-96.39805556
CRU;;12.475;-61.47222222
CTW;IT;38.9925;17.08611111
CRV;IT;38.9925;17.08611111
CRW;US;38.37277778;-81.59305556
CRX;US;34.915;-88.60361111
CSD;AU;-17.96666667;135.9166667
CSE;US;38.85194444;-106.9322222
CSG;US;32.51611111;-84.93888889
CSI;AU;-28.88333333;153.0583333
CSM;US;35.33972222;-99.20027778
CSN;US;39.19166667;-119.7347222
CSP;US;58.19916667;-136.6388889
CSR;CO;5.68194444;-67.64083333
CSS;BR;-19.14722222;-51.67694444
CST;FJ;-17.75;177.1666667
CSU;US;69.02694444;-163.8541667
CSV;US;35.95111111;-85.08472222
CSX;CN;28.19166667;113.2197222
CTA;IT;37.46666667;15.06638889
CTB;US;48.60833333;-112.3761111
CTC;AR;-28.44833333;-65.77972222
CTG;CO;10.44666667;-75.51055556
CTH;US;39.97888889;-75.86583333
CTL;AU;-26.41333333;146.26
CTM;MX;18.48194444;-88.33333333
CTN;AU;-15.44333333;145.1833333
CTO;US;40.915;-72.79194444
CTS;JP;42.77527778;141.6922222
CTT;FR;43.2525;5.78527778
CTU;CN;30.57861111;103.9472222
CTX;US;42.59305556;-76.21527778
CTY;US;29.63416667;-83.10611111
CUB;US;33.97083333;-80.99555556
CUC;CO;7.93;-72.50944444
CUE;EC;-2.86666667;-78.98333333
CUF;IT;44.54638889;7.62222222
CUL;MX;24.76444444;-107.4741667
CUM;VE;10.44777778;-64.19194444
CUP;VE;10.65888889;-63.2625
CUQ;AU;-13.76388889;143.1133333
CUR;AN;12.19416667;-68.96055556
CUT;AR;-38.93833333;-69.27166667
CUU;MX;28.70222222;-105.9630556
CUW;US;57.94166667;-134.75
CUY;AU;-27.44833333;117.9166667
CUZ;PE;-13.52944444;-71.95972222
CVA;US;40.48333333;-80.21666667
CVF;FR;45.39666667;6.63472222
CVG;US;39.04777778;-84.66861111
CVJ;MX;18.83444444;-99.26194444
CVL;PG;-9.66972222;150.0186111
CVM;MX;23.71388889;-98.96527778
CVN;US;34.42722222;-103.0788889
CVO;US;44.49722222;-123.2869444
CVQ;AU;-24.88;113.6666667
CVS;US;34.385;-103.3238889
CVT;GB;52.36916667;-1.47861111
CVX;US;45.30416667;-85.275
CWA;US;44.78222222;-89.65916667
CWB;BR;-25.52666667;-49.17777778
CWI;US;41.82944444;-90.33194444
CWL;GB;51.3975;-3.34666667
CWS;US;48.49;-122.8322222
CWT;AU;-33.855;148.6466667
CXA;VE;7.61666667;-66.16666667
CXB;BD;21.44972222;91.96527778
CXC;US;61.58333333;-144.4277778
CXF;US;67.24944444;-150.2061111
CXH;CA;49.3;-123.1333333
CXI;KI;1.98805556;-157.3552778
CXJ;BR;-29.19694444;-51.1875
CXL;US;32.66944444;-115.5125
CXO;US;30.35194444;-95.41444444
CXP;ID;-7.64194444;109.0319444
CXT;AU;-20.04666667;146.2691667
CXY;BS;25.53472222;-79.28444444
CYA;HT;18.27083333;-73.78722222
CYB;KY;19.68666667;-79.88472222
CYC;BZ;17.69888889;-88.04305556
CYF;US;60.14916667;-164.2855556
CYI;TW;23.46416667;120.3819444
CYM;US;57.51527778;-134.9444444
CYP;PH;12.07583333;124.5430556
CYR;UY;-34.45611111;-57.77
CYS;US;41.15583333;-104.8122222
CYT;US;60.08;-142.4944444
CYZ;PH;16.93;121.7558333
CZA;MX;20.695;-88.56555556
CZB;BR;-28.64166667;-53.55833333
CZC;US;61.94111111;-145.2941667
CZE;VE;11.41583333;-69.68194444
CZF;US;61.78111111;-166.0363889
CZH;BZ;18.38111111;-88.41055556
CZL;DZ;36.27694444;6.63
CZM;MX;20.51666667;-86.93333333
CZN;US;62.07055556;-142.0477778
CZO;US;62.56361111;-144.6688889
CZP;US;55.965;-133.7933333
CZS;BR;-7.58333333;-72.78333333
CZU;CO;9.3375;-75.28277778
CZW;PL;50.81666667;19.1
CZX;CN;31.91944444;119.7780556
DAB;US;29.1825;-81.05277778
DAC;BD;23.84333333;90.39777778
DAD;VN;16.04222222;108.2036111
DAE;PH;14.13055556;122.9791667
DAF;PG;-4.73972222;145.9525
DAG;US;34.85388889;-116.7861111
DAK;EG;25.41166667;29.00305556
DAL;US;32.84694444;-96.85333333
DAM;SY;33.41388889;36.51777778
DAN;US;36.57305556;-79.335
DAR;TZ;-6.87527778;39.20194444
DAT;CN;40.08333333;113.3
DAU;PG;-9.08722222;143.1933333
DAV;PA;8.39111111;-82.43555556
DAX;CN;31.3;107.5
DAY;US;39.90111111;-84.22
DBB;EG;30.92444444;28.46138889
DBM;ET;10.31944444;37.74305556
DBN;US;32.56416667;-82.98666667
DBO;AU;-32.21833333;148.5736111
DBQ;US;42.41;-90.71083333
DBT;ET;11.96805556;38.02527778
DBV;YU;42.56333333;18.26527778
DBY;AU;-27.15;151.2666667
DCA;US;38.85166667;-77.03694444
DCF;DM;15.38611111;-61.40055556
DCK;US;66.94388889;-156.9019444
DCS;GB;53.47444444;-1.00305556
DCU;US;34.65277778;-86.94527778
DDC;US;37.76166667;-99.965
DDP;PR;18.46388889;-66.29333333
DE1;DE;49.20944444;7.40055556
DEA;PK;29.96111111;70.48583333
DEB;HU;47.49027778;21.61388889
DEC;US;39.83416667;-88.86861111
DEH;US;43.27472222;-91.73888889
DEL;IN;28.57361111;77.10083333
DEM;ET;8.57111111;34.88333333
DEN;US;39.77444444;-104.8797222
DES;SC;-5.69583333;53.65444444
DET;US;42.40666667;-83.00833333
DEZ;SY;35.28555556;40.17583333
DFI;US;41.33722222;-84.42888889
DFW;US;32.89444444;-97.02972222
DGB;US;58.13333333;-152.55
DGO;MX;24.125;-104.525
DGT;PH;9.28333333;123.3
DGW;US;42.79722222;-105.3861111
DHA;SA;26.27388889;50.1675
DHI;NP;28.75527778;80.58333333
DHL;YE;13.7375;44.72916667
DHN;US;31.32;-85.44833333
DHT;US;36.0225;-102.5472222
DIB;IN;27.48388889;95.02083333
DIE;MG;-12.34611111;49.2925
DIG;CN;27.79222222;99.67805556
DIJ;FR;47.26916667;5.09
DIK;US;46.79666667;-102.7963889
DIL;TP;-8.55333333;125.5261111
DIO;US;65.75;-168.95
DIR;ET;9.62222222;41.85083333
DIS;CG;-4.20555556;12.66138889
DIU;IN;20.71388889;70.92166667
DIV;CI;5.83333333;-5.36666667
DIY;TR;37.89527778;40.20305556
DJB;ID;-1.63472222;103.6416667
DJE;TN;33.87416667;10.78333333
DJG;DZ;24.29277778;9.4525
DJJ;ID;-2.575;140.5138889
DJN;US;64.05055556;-145.7172222
DJO;CI;6.86694444;-6.46666667
DK1;DK;55.43638889;9.33083333
DKI;AU;-17.94166667;146.1366667
DKK;US;42.49333333;-79.27194444
DKR;SN;14.74027778;-17.49027778
DLA;CM;4.01333333;9.70916667
DLC;CN;38.91666667;121.65
DLF;US;29.35972222;-100.7772222
DLG;US;59.04166667;-158.5066667
DLH;US;46.8425;-92.19027778
DLI;VN;11.74972222;108.3777778
DLL;US;34.44916667;-79.36861111
DLM;TR;36.7125;28.79222222
DLO;US;55.12222222;-132.05
DLS;US;45.61944444;-121.1647222
DLU;CN;25.66666667;100.3166667
DMA;US;32.16638889;-110.8825
DME;SU;55.40861111;37.90638889
DMN;US;32.2625;-107.7188889
DMO;US;38.7075;-93.17583333
DMU;IN;25.88388889;93.77361111
DNA;;26.355;127.7738889
DNB;AU;-16.01083333;142.3905556
DNC;US;56.75694444;-133.2216667
DND;GB;56.4525;-3.02027778
DNE;US;33.07888889;-96.73833333
DNK;UA;48.35722222;35.10055556
DNL;US;33.46694444;-82.03833333
DNN;US;34.72194444;-84.86916667
DNO;BR;-11.61666667;-46.85
DNQ;AU;-35.56;144.9516667
DNR;FR;48.58777778;-2.08361111
DNV;US;40.19722222;-87.59694444
DNZ;TR;37.78555556;29.70138889
DOD;TZ;-6.16666667;35.75027778
DOF;US;55.23333333;-132.2166667
DOG;SD;19.18333333;30.45
DOH;QA;25.25694444;51.56638889
DOK;SU;48.07361111;37.73972222
DOL;FR;49.36277778;0.16416667
DOM;DM;15.54305556;-61.30916667
DON;GT;17.69388889;-89.53111111
DOU;BR;-22.20277778;-54.92555556
DOV;US;39.12694444;-75.46444444
DPA;US;41.91555556;-88.24666667
DPG;US;40.19944444;-112.9366667
DPL;PH;8.60194444;123.3422222
DPO;AU;-41.17083333;146.425
DPS;ID;-8.74861111;115.165
AA8;US;70.1375;-147.0305556
DQB;PT;38.70388889;-9.03583333
DQC;US;27.81277778;-80.49555556
DQD;US;42.64166667;-111.58
DQE;US;32.84027778;-115.2675
DQG;US;36.53722222;-86.92055556
DQH;US;70.34833333;-150.9316667
FVL;US;39.17916667;-121.9933333
DQI;US;39.17916667;-121.9933333
DQJ;US;47.39277778;-102.7708333
DQK;US;44.05;-75.73305556
DQL;US;61.18694444;-149.9652778
DQN;US;29.05444444;-80.94805556
DQO;US;32.41083333;-91.49861111
DQP;US;38.23638889;-89.35861111
DQQ;US;40.86916667;-100.0036111
DQR;US;35.98861111;-113.81
DQS;US;36.25972222;-113.2313889
DQT;GB;51.16277778;-1.73416667
DQU;US;55.77888889;-131.6013889
DQV;US;59.1025;-135.3822222
DQW;US;35.57222222;-113.2925
DQX;US;60.07472222;-143.0866667
XMR;US;28.46722222;-80.56666667
DQY;US;28.46722222;-80.56666667
DQZ;US;58.91166667;-161.7138889
DRA;US;36.61944444;-116.0319444
DRB;AU;-17.37333333;123.6525
DRE;US;46.01111111;-83.74583333
DRF;US;60.58944444;-152.1577778
DRG;US;66.08083333;-162.7333333
DRN;AU;-28.58666667;148.2152778
DRO;US;37.15;-107.7511111
DRS;DD;51.13333333;13.76666667
DRT;US;29.37416667;-100.9272222
DRU;US;46.61666667;-113.2
DRW;AU;-12.41666667;130.8722222
DSA;GB;53.47472222;-1.00444444
DSD;GP;16.33333333;-61.01666667
DSE;ET;11.075;39.71527778
DSI;US;30.4;-86.47138889
DSK;PK;31.90972222;70.89722222
DSM;US;41.53388889;-93.65666667
DTA;US;39.38305556;-112.5055556
DTH;US;36.46388889;-116.8805556
DTL;US;46.82638889;-95.88611111
DTM;DE;51.51666667;7.46666667
DTN;US;32.54027778;-93.745
DTO;US;33.20055556;-97.19416667
DTR;US;48.51;-122.8030556
DTT;US;42.31277778;-83.17861111
DTW;US;42.21666667;-83.34444444
DUA;US;33.93333333;-96.4
DUB;IE;53.4325;-6.25222222
DUC;US;34.47222222;-97.95972222
DUD;NZ;-45.925;170.2
DUE;AO;-7.4025;20.81944444
DUF;US;36.25333333;-75.78861111
DUG;US;31.46888889;-109.6030556
DUJ;US;41.17833333;-78.89888889
DUQ;CA;48.75;-123.7166667
DUR;ZA;-29.97;30.95
DUS;DE;51.28111111;6.75277778
DUT;US;53.89583333;-166.5388889
DVK;CA;64.51138889;-110.2894444
DVL;US;48.11305556;-98.9075
DVN;US;41.61138889;-90.58916667
DVO;PH;7.13166667;125.6494444
DVT;US;33.68333333;-112.0833333
DWA;US;38.57916667;-121.8566667
DWH;US;30.06388889;-95.55972222
DWS;US;28.38361111;-81.55
DXB;AE;25.25138889;55.37055556
DXR;US;41.37166667;-73.48027778
DYG;CN;29.12944444;110.4783333
DYR;SU;64.73333333;177.75
DYS;US;32.42;-99.85666667
DYU;SU;38.54361111;68.82361111
DZA;YT;-12.80472222;45.28111111
DZO;UY;-33.36666667;-56.51666667
EAA;US;64.77666667;-141.1486111
EAG;US;67.56222222;-162.9752778
EAM;SA;17.61166667;44.42972222
EAN;US;42.05555556;-104.9322222
EAR;US;40.72833333;-98.99888889
EAS;ES;43.35777778;-1.79
EAT;US;47.39972222;-120.2077778
EAU;US;44.86444444;-91.48722222
EBA;IT;42.76111111;10.23972222
EBB;UG;0.0425;32.43805556
EBD;SD;13.15972222;30.23416667
EBJ;DK;55.52638889;8.5525
EBL;IQ;36.2375;43.96305556
EBU;FR;45.54166667;4.2975
ECA;US;44.31333333;-83.42333333
ECG;US;36.25916667;-76.17305556
ECN;CY;35.15888889;33.49361111
ECP;US;30.35777778;-85.79888889
ECS;US;43.88333333;-104.3125
ECU;US;29.94694444;-100.1738889
EDA;US;55.93638889;-133.6555556
EDE;US;36.02861111;-76.56972222
EDF;US;61.25361111;-149.7916667
EDI;GB;55.94861111;-3.35027778
EDL;KE;0.53694444;35.28083333
EDW;US;34.9;-117.8666667
EED;US;34.75833333;-114.62
EEK;US;60.21666667;-162.0166667
EEN;US;42.90083333;-72.27083333
EFB;US;58;-135.7333333
EFD;US;29.60722222;-95.15861111
EFK;US;44.88944444;-72.23
EFL;GR;38.11805556;20.50555556
EG1;EG;30.11638889;30.91555556
EG2;EG;30.81972222;30.19111111
EG3;EG;29.20833333;31.01666667
EGA;US;60.28333333;-148.0833333
EGC;FR;44.82527778;0.51861111
EGE;US;39.64361111;-106.9138889
EGI;US;30.65027778;-86.52694444
EGN;SD;13.4875;22.46944444
EGP;US;28.70222222;-100.4805556
EGS;IS;65.27777778;-14.40277778
EGT;US;37.32361111;-97.38833333
EGV;US;45.93166667;-89.26888889
EGX;US;58.20777778;-157.3702778
EHM;US;58.64722222;-162.0605556
EHR;US;57.41666667;-152.7166667
EHT;US;41.75777778;-72.62
EIA;PG;-8.10833333;147.625
EIB;DE;50.99277778;10.47277778
EIL;US;64.665;-147.0972222
EIN;NL;51.45333333;5.38888889
